eta,ReE,ImE
0.03019951720402016,3.5380431036519586,-0.2193563011936055
0.03311311214825911,3.5474578706254705,-0.2175009511653621
0.03630780547701014,3.556159597432308,-0.2166484022747292
0.039810717055349734,3.5643442730559642,-0.2169272789597763
0.04365158322401661,3.572215030536224,-0.21843399859911136
0.04786300923226385,3.5799798931732227,-0.22123662587617068
0.052480746024977286,3.587851294331511,-0.2253774153132977
0.05754399373371572,3.596046636134407,-0.23087370417074224
0.06309573444801936,3.604789195656631,-0.23771698249004633
0.06918309709189363,3.6143086965350872,-0.2458700779455626
0.07585775750291836,3.624840823825766,-0.2552624983947942
0.08317637711026708,3.6366248742754976,-0.26578412327078993
